31,35,43,54,57,44,38,52,10,48,37,25,22,0,6,8,4,39,40,45,11,59,30,50,46,34,28,13,21,49,5,55,47,9,18,7,1,16,19,58,33,32,26,42,23,53,29,36,27,56,14,17,2,51,15,20,3,12,41,24,109126
31,3,41,51,9,15,18,29,42,47,59,32,13,11,43,19,53,12,36,30,49,54,27,17,22,26,14,20,33,21,50,24,28,52,8,48,6,39,38,0,10,56,25,16,55,5,44,34,2,23,57,37,1,35,40,58,4,46,45,7,109111
31,3,41,51,9,15,18,29,42,47,59,32,13,11,43,19,53,12,36,30,49,54,27,17,22,26,14,20,33,21,50,24,28,52,8,48,6,39,38,0,10,56,25,16,55,5,44,34,2,23,57,37,1,35,40,58,4,46,45,7,109111
31,3,41,51,9,15,18,29,42,47,59,32,13,11,43,19,53,12,36,30,49,54,27,17,22,26,14,20,33,21,50,24,28,52,8,48,6,39,38,0,10,56,25,16,55,5,44,34,2,23,57,37,1,35,40,58,4,46,45,7,109111
31,3,41,51,9,15,18,29,42,47,59,32,13,11,43,19,53,12,36,30,49,54,27,17,22,26,14,20,33,21,50,24,28,52,8,48,6,39,38,0,10,56,25,16,55,5,44,34,2,23,57,37,1,35,40,58,4,46,45,7,109111
31,3,41,51,9,15,18,29,42,47,59,32,13,11,43,19,53,12,36,30,49,54,27,17,22,55,14,20,33,21,50,24,28,52,8,48,6,39,38,0,10,56,25,16,1,5,44,34,2,23,57,37,26,35,40,58,4,46,45,7,109057
31,3,41,51,9,15,18,29,42,47,59,32,13,11,43,19,53,12,36,30,49,54,27,17,22,55,14,20,33,21,50,24,28,52,8,48,6,39,38,0,10,56,25,16,1,5,44,34,2,23,57,37,26,35,40,58,4,46,45,7,109057
31,3,41,51,9,15,18,29,42,47,59,32,13,11,43,19,53,12,36,30,49,54,27,17,22,55,14,20,33,21,50,24,28,52,8,48,6,39,38,0,10,56,25,16,1,5,44,34,2,23,57,37,26,35,40,58,4,46,45,7,109057
31,3,41,51,9,15,18,29,42,47,59,32,13,11,43,19,53,12,36,30,49,54,27,17,22,55,14,21,33,24,50,20,28,52,8,48,6,39,38,0,10,56,25,16,1,5,44,34,2,23,57,37,26,35,40,58,4,46,45,7,109011
31,3,41,51,9,15,18,29,42,47,59,32,13,11,43,19,53,12,36,30,49,54,27,17,22,55,14,21,33,24,50,20,28,52,8,48,6,39,38,0,10,56,25,16,1,5,44,34,2,23,57,37,26,35,40,58,4,46,45,7,109011
31,46,3,57,33,6,14,55,56,48,1,52,30,58,17,49,35,0,28,36,59,18,16,54,8,15,29,51,47,7,9,23,24,45,19,11,43,37,5,12,50,41,20,4,13,38,44,25,42,10,22,27,34,26,2,32,21,39,53,40,109006
31,46,3,57,33,6,14,55,56,48,1,52,30,58,17,49,35,0,28,36,59,18,16,54,8,15,29,51,47,7,9,23,24,45,19,11,43,37,5,12,50,41,20,4,13,38,44,25,42,10,22,27,34,26,2,32,21,39,53,40,109006
31,46,3,57,33,6,14,55,56,48,1,52,30,58,17,49,35,0,28,36,59,18,16,54,8,15,29,51,47,7,9,23,24,45,19,11,43,37,5,12,50,41,20,4,13,38,44,25,42,10,22,27,34,26,2,32,21,39,53,40,109006
31,46,3,57,33,6,14,55,56,48,1,52,30,58,17,49,35,0,28,36,59,18,16,54,8,15,29,51,47,7,9,23,24,45,19,11,43,37,5,12,50,41,20,4,13,38,44,25,42,10,22,27,34,26,2,32,21,39,53,40,109006
31,46,3,57,33,6,14,55,56,48,1,52,30,58,17,49,35,0,28,36,59,18,16,54,8,15,29,51,47,7,9,23,24,45,19,11,43,37,5,12,50,41,20,4,13,38,44,25,42,10,22,27,34,26,2,32,21,39,53,40,109006
59,1,28,35,56,37,50,54,25,58,10,33,3,21,24,17,32,47,52,57,20,11,9,48,36,6,0,7,51,53,8,44,2,30,18,19,23,46,43,5,39,49,40,14,22,16,42,27,15,45,38,29,41,55,31,13,4,26,34,12,108996
59,1,28,35,56,37,50,54,25,58,10,33,3,21,24,17,32,47,52,57,20,11,9,48,36,6,0,7,51,53,8,44,2,30,18,19,23,46,43,5,39,49,40,14,22,16,42,27,15,45,38,29,41,55,31,13,4,26,34,12,108996
59,1,28,41,56,37,50,54,25,58,10,33,3,21,24,17,32,47,52,57,20,11,9,48,36,6,0,7,51,53,8,44,2,30,18,19,23,46,43,5,39,49,40,14,22,16,42,27,35,45,38,29,15,55,31,13,4,26,34,12,108991
59,1,28,41,56,37,50,54,25,58,10,33,3,21,24,17,32,47,52,57,20,11,9,48,43,6,0,7,51,53,8,44,2,30,18,19,23,46,36,5,39,49,40,14,22,34,42,27,35,45,38,29,15,55,31,13,4,26,16,12,108977
59,1,28,41,56,37,50,54,25,58,10,33,3,21,24,17,32,47,52,57,20,11,9,48,43,6,0,7,51,53,8,44,2,30,18,19,23,46,36,5,39,49,40,14,22,34,42,27,35,45,38,29,15,55,31,13,4,26,16,12,108977
31,46,3,57,33,6,14,18,56,48,1,52,30,58,17,49,35,0,28,36,59,39,16,54,8,15,29,51,47,7,9,23,24,45,19,11,43,37,5,12,50,41,20,4,13,38,44,25,42,10,22,27,34,26,2,32,21,55,53,40,108957
31,46,3,57,33,6,14,18,56,48,1,52,30,58,17,49,35,0,28,36,59,39,16,54,8,15,29,51,47,7,9,23,24,45,19,11,43,37,5,12,50,41,20,4,13,38,44,25,42,10,22,27,34,26,2,32,21,55,53,40,108957
31,46,3,57,33,6,14,18,56,48,1,52,30,58,17,49,35,0,28,36,59,39,16,54,8,15,29,51,47,7,9,23,24,45,19,11,43,37,5,12,50,41,20,4,13,38,44,25,42,10,22,27,34,26,2,32,21,55,53,40,108957
31,46,3,57,33,6,14,18,56,48,1,52,30,58,17,49,35,0,28,36,59,39,16,54,8,15,29,51,47,7,9,23,24,45,19,11,43,37,5,12,50,41,20,4,13,38,44,25,42,10,22,27,34,26,2,32,21,55,53,40,108957
31,46,3,57,33,6,14,18,56,48,1,52,30,58,17,49,35,0,28,36,59,39,16,54,8,15,29,51,47,7,9,23,24,45,19,11,43,37,5,12,50,41,20,4,13,38,44,25,42,10,22,27,34,26,2,32,21,55,53,40,108957
53,4,22,42,48,55,18,29,3,23,9,50,46,8,12,24,33,41,15,52,35,30,28,39,32,49,13,2,19,14,21,25,26,45,31,38,56,36,57,34,27,6,54,17,47,0,7,1,5,20,16,10,37,40,59,43,51,44,58,11,108934
53,4,22,42,48,55,18,29,3,23,9,50,46,8,12,24,33,41,15,52,35,30,28,39,32,49,13,2,19,14,21,25,26,45,31,38,56,36,57,34,27,6,54,17,47,0,7,1,5,20,16,10,37,40,59,43,51,44,58,11,108934
31,46,3,57,33,6,14,18,56,48,1,52,30,58,17,49,35,0,28,36,59,39,16,54,8,15,29,51,47,7,9,23,24,45,19,11,2,37,5,12,50,41,20,4,13,38,44,25,42,10,22,27,34,26,53,32,21,55,43,40,108928
31,46,3,57,33,6,14,18,56,48,1,52,30,58,17,49,35,0,28,36,59,39,16,54,8,15,29,51,47,7,9,23,24,45,19,11,2,37,5,12,50,41,20,4,13,38,44,25,42,10,22,27,34,26,53,32,21,55,43,40,108928
31,46,3,57,33,6,14,18,56,48,1,52,30,58,17,49,35,0,28,36,59,39,16,54,8,15,29,51,47,7,9,23,24,45,19,11,2,37,5,12,50,41,20,4,13,38,44,25,42,10,22,27,34,26,53,32,21,55,43,40,108928
31,46,3,57,33,6,14,18,56,48,1,52,30,58,17,49,35,0,28,36,59,39,16,54,8,15,29,51,47,7,9,23,24,45,19,11,2,37,5,12,50,41,20,4,13,38,44,25,42,10,22,27,34,26,53,32,21,55,43,40,108928
31,46,3,57,33,6,14,18,56,48,1,52,30,58,17,49,35,0,28,36,59,39,16,54,8,15,29,51,47,7,9,23,24,45,19,11,2,37,5,12,50,41,20,4,13,38,44,25,42,10,22,27,34,26,53,32,21,55,43,40,108928
48,12,8,3,52,15,51,10,2,9,0,23,24,40,19,27,26,54,45,28,49,7,13,47,39,30,29,50,32,55,37,4,38,53,20,1,5,6,42,16,43,11,18,59,46,17,41,31,35,21,56,58,33,57,44,25,34,22,14,36,108925
19,23,7,53,15,47,35,56,24,48,54,27,38,21,28,57,39,46,51,33,25,50,26,40,0,2,14,10,3,41,43,34,5,55,4,22,13,9,18,32,17,6,12,20,44,16,30,58,37,31,42,59,11,49,45,36,8,1,52,29,108910
19,23,7,53,15,47,35,56,24,48,54,27,38,21,28,57,39,46,51,33,25,50,26,40,0,2,14,10,3,41,43,34,5,55,4,22,13,9,18,32,17,6,12,20,44,16,30,58,37,31,42,59,11,49,45,36,8,1,52,29,108910
19,23,7,53,39,47,35,56,24,48,54,27,15,21,28,57,38,46,51,33,25,50,26,40,0,2,14,10,3,41,43,34,5,55,4,22,13,9,18,32,17,6,12,20,44,16,30,58,37,31,42,59,11,49,45,36,8,1,52,29,108887
19,23,7,53,39,47,35,56,24,48,54,27,15,21,28,57,38,46,51,33,25,50,26,40,0,2,14,10,3,41,43,34,5,55,4,22,13,9,18,32,17,6,12,20,44,16,30,58,37,31,42,59,11,49,45,36,8,1,52,29,108887
19,23,7,53,39,47,35,56,24,48,54,27,15,21,28,57,38,46,51,33,25,50,26,40,0,2,14,10,3,41,43,34,5,55,4,22,13,9,18,32,17,6,12,20,44,16,30,58,37,31,42,59,11,49,45,36,8,1,52,29,108887
1,19,46,0,22,48,2,45,35,11,4,14,56,50,54,12,8,36,9,59,34,5,53,55,42,39,30,16,3,32,27,15,44,29,43,38,23,7,20,58,41,26,17,21,31,52,18,47,49,57,40,10,33,6,13,28,25,24,51,37,108874
1,19,46,0,22,48,2,45,35,11,4,14,56,50,54,12,8,36,9,59,34,5,53,55,42,39,30,16,3,32,27,15,44,29,43,38,23,7,20,58,41,26,17,21,31,52,18,47,49,57,40,10,33,6,13,28,25,24,51,37,108874
1,19,46,0,22,48,2,45,35,11,4,14,56,50,54,12,8,36,9,59,34,5,53,55,42,39,30,16,3,32,27,15,44,29,43,38,23,7,20,58,41,26,17,21,31,52,18,47,49,57,40,10,33,6,13,28,25,24,51,37,108874
53,4,22,42,48,55,18,29,3,23,9,50,46,8,41,24,2,33,15,52,35,30,28,39,32,49,17,44,19,14,21,25,26,45,31,38,56,13,57,34,5,6,54,36,47,0,7,1,40,20,16,10,37,27,59,43,51,12,58,11,108859
53,4,22,42,48,55,18,29,3,23,9,50,46,8,41,24,2,33,15,52,35,30,28,39,32,49,17,44,19,14,21,25,26,45,31,38,56,13,57,34,5,6,54,36,47,0,7,1,40,20,16,10,37,27,59,43,51,12,58,11,108859
53,4,22,42,57,55,18,29,3,23,9,50,46,8,41,24,2,33,39,52,35,30,28,15,32,49,17,44,19,14,21,25,26,45,31,38,56,13,48,34,5,6,54,36,47,0,7,1,40,20,16,10,37,27,59,43,51,12,58,11,108832
53,4,22,42,57,55,18,29,3,23,9,50,46,8,41,24,2,33,39,52,35,30,28,15,32,49,17,44,19,14,21,25,26,45,31,38,56,13,48,34,5,6,54,36,47,0,7,1,40,20,16,10,37,27,59,43,51,12,58,11,108832
53,4,22,42,57,55,18,29,3,23,9,50,46,8,41,24,2,33,39,52,35,30,28,15,32,49,17,44,19,14,21,25,26,45,31,38,56,13,48,34,5,6,54,36,47,0,7,1,40,20,16,10,37,27,59,43,51,12,58,11,108832
53,4,22,42,57,55,18,29,3,23,9,50,46,8,41,24,2,33,39,52,35,30,28,15,32,49,17,44,19,14,21,25,26,45,31,38,56,13,48,34,5,6,54,36,47,0,7,1,40,20,16,10,37,27,59,43,51,12,58,11,108832
53,4,22,42,57,55,18,29,3,23,9,50,10,8,41,24,2,33,39,52,46,30,28,15,32,49,17,44,19,14,21,25,26,45,31,38,56,13,48,34,5,6,54,36,47,0,7,1,40,20,16,35,37,27,59,43,51,12,58,11,108813
53,4,22,42,57,55,18,29,3,23,9,50,10,8,41,24,2,33,39,52,46,30,28,15,32,49,17,44,19,14,21,25,26,45,31,38,56,13,48,34,5,6,54,36,47,0,7,1,40,20,16,35,37,27,59,43,51,12,58,11,108813
53,4,22,42,57,55,18,29,3,23,9,50,10,8,41,24,2,33,39,52,46,30,28,15,32,49,17,44,19,14,21,25,26,45,31,38,56,13,48,34,5,6,54,36,47,0,7,1,40,20,16,35,37,27,59,43,51,12,58,11,108813
53,4,22,42,57,55,18,29,3,23,9,50,10,8,41,24,2,33,39,52,46,30,28,15,32,49,17,44,19,14,21,25,26,45,31,38,56,13,48,34,5,6,54,36,47,0,7,1,40,20,16,35,37,27,59,43,51,12,58,11,108813
53,4,22,42,57,55,18,29,3,23,9,50,10,8,41,24,2,33,39,52,46,30,28,15,32,49,17,44,19,14,21,25,26,45,31,38,56,13,48,34,5,6,54,36,47,0,7,1,40,20,16,35,37,27,59,43,51,12,58,11,108813
53,4,22,42,57,55,18,29,3,23,9,50,10,8,41,24,2,33,39,52,46,30,28,15,32,49,17,44,19,14,21,25,26,45,31,38,56,13,48,34,5,6,54,36,47,0,7,1,40,20,16,35,37,27,59,43,51,12,58,11,108813
53,4,22,42,57,55,18,29,3,23,9,50,10,8,41,24,2,33,39,52,46,30,28,15,32,49,17,44,19,14,21,25,26,45,31,38,56,13,48,34,5,6,54,36,47,0,7,1,40,20,16,35,37,27,59,43,51,12,58,11,108813
53,4,22,42,57,55,18,29,3,23,9,50,10,8,41,24,2,33,39,52,46,30,28,15,32,49,17,44,19,14,21,25,26,45,31,38,56,13,48,34,5,6,54,36,47,0,7,1,40,20,16,35,37,27,59,43,51,12,58,11,108813
53,4,22,42,57,55,18,29,3,23,9,50,10,8,41,24,2,33,39,52,46,30,28,15,32,49,17,44,19,14,21,25,26,45,31,38,56,13,48,34,5,6,54,36,47,0,7,1,40,20,16,35,37,27,59,43,51,12,58,11,108813
53,4,22,42,57,55,18,29,3,23,9,50,10,8,41,24,2,33,39,52,46,30,28,15,32,49,17,44,19,14,21,25,26,45,31,38,56,13,48,34,5,6,54,36,47,0,7,1,40,20,16,35,37,27,59,43,51,12,58,11,108813
53,4,22,42,57,55,18,29,3,23,9,50,10,8,41,24,2,33,39,52,46,30,28,15,32,49,17,44,19,14,21,25,26,45,31,38,56,13,48,34,5,6,54,36,47,0,7,1,40,20,16,35,37,27,59,43,51,12,58,11,108813
53,4,22,42,57,55,18,29,3,23,9,50,10,8,41,24,2,33,39,52,46,30,28,15,32,49,17,44,19,14,21,25,26,45,31,38,56,13,48,34,5,6,54,36,47,0,7,1,40,20,16,35,37,27,59,43,51,12,58,11,108813
19,23,7,53,39,47,35,56,24,48,54,27,28,21,17,57,38,46,51,33,25,12,26,50,0,34,14,10,3,41,43,44,5,55,4,22,13,9,18,32,15,6,40,20,2,16,30,58,37,31,42,59,11,49,45,36,8,1,52,29,108807
19,23,7,53,39,47,35,56,24,48,54,27,28,21,17,57,38,46,51,33,25,12,26,50,0,34,14,10,3,41,43,44,16,55,4,22,13,9,18,32,15,6,40,20,2,11,30,58,37,31,42,59,5,49,45,36,8,1,52,29,108793
19,23,7,53,39,47,35,56,24,48,54,27,28,21,17,57,38,46,51,33,25,12,26,50,0,34,14,10,3,41,43,44,16,55,4,22,13,9,18,32,15,6,40,20,2,11,30,58,37,31,42,59,5,49,45,36,8,1,52,29,108793
19,23,7,53,39,47,35,56,24,48,54,27,28,21,17,57,38,46,51,33,25,12,26,50,0,34,14,10,3,41,43,44,16,55,4,22,13,9,18,32,15,6,40,20,2,11,30,58,37,31,42,59,5,49,45,36,8,1,52,29,108793
19,23,7,53,39,47,35,56,24,48,54,27,28,21,17,57,38,46,51,33,25,12,26,50,0,34,14,10,3,41,43,44,16,55,4,22,13,9,18,32,15,6,40,20,2,11,30,58,37,31,42,59,5,49,45,36,8,1,52,29,108793
19,23,7,53,39,47,35,56,24,48,54,27,28,21,17,57,38,46,51,33,25,12,26,50,0,34,14,10,3,41,43,44,16,55,4,22,13,9,18,32,15,6,40,20,2,11,30,58,37,31,42,59,5,49,45,36,8,1,52,29,108793
19,23,7,53,39,47,35,56,24,48,54,27,28,21,17,57,38,46,51,33,25,12,26,50,0,34,14,10,3,41,43,44,16,55,4,22,13,9,18,32,15,6,40,20,2,11,30,58,37,31,42,59,5,49,45,36,8,1,52,29,108793
19,23,7,53,39,47,35,56,24,48,54,27,28,21,17,57,38,46,51,33,25,12,26,50,0,34,14,10,3,41,43,44,16,55,4,22,13,9,18,32,15,6,40,20,2,11,30,58,37,31,42,59,5,49,45,36,8,1,52,29,108793
49,19,46,0,22,48,2,45,35,11,4,16,56,50,54,12,8,36,9,59,34,5,53,55,42,39,30,28,26,32,27,15,44,29,43,38,23,7,20,58,14,1,17,13,31,21,18,47,3,57,40,10,33,6,52,41,25,24,51,37,108788
49,19,46,0,22,48,2,45,35,11,4,16,56,50,54,12,8,36,9,59,34,5,53,55,42,39,30,28,26,32,27,15,44,29,43,38,23,7,20,58,14,1,17,13,31,21,18,47,3,57,40,10,33,6,52,41,25,24,51,37,108788
19,23,7,53,39,47,35,56,24,48,54,41,28,21,17,57,38,46,51,33,25,12,26,50,0,34,14,10,3,31,43,44,16,55,4,22,13,9,18,32,15,6,40,20,2,11,30,58,37,27,42,59,5,49,45,36,8,1,52,29,108776
19,23,7,53,39,47,35,56,24,48,54,41,28,21,17,57,38,46,51,33,25,12,26,50,0,34,14,10,3,31,43,44,16,55,4,22,13,9,18,32,15,6,40,20,2,11,30,58,37,27,42,59,5,49,45,36,8,1,52,29,108776
12,47,1,44,22,48,33,24,28,49,13,36,30,9,27,34,6,50,43,58,59,35,55,29,46,51,41,11,52,56,21,3,45,4,18,54,23,26,53,15,38,8,5,20,14,19,2,10,37,7,31,32,39,17,42,25,0,40,57,16,108746
12,47,1,44,22,48,33,24,28,49,13,36,30,9,27,34,6,50,43,58,59,35,55,29,46,51,41,11,52,56,21,3,45,4,18,54,23,26,53,15,38,8,5,20,14,19,2,10,37,7,31,32,39,17,42,25,0,40,57,16,108746
12,47,1,44,22,48,33,24,28,49,13,36,30,9,27,34,6,50,43,58,59,35,55,29,46,51,41,11,52,56,21,3,45,4,18,54,23,26,53,15,38,8,5,20,14,19,2,10,37,7,31,32,39,17,42,25,0,40,57,16,108746
12,47,1,44,22,48,33,24,28,49,13,36,30,9,27,34,6,50,43,58,59,35,55,29,46,51,41,11,52,56,21,3,45,4,18,54,23,26,53,15,38,8,5,20,14,19,2,10,37,7,31,32,39,17,42,25,0,40,57,16,108746
12,47,1,44,22,48,33,24,28,49,13,36,30,9,27,34,6,50,43,58,59,35,55,29,46,51,41,11,52,56,21,3,45,4,18,54,23,26,53,15,38,8,5,20,14,19,2,10,37,7,31,32,39,17,42,25,0,40,57,16,108746
12,47,1,44,22,48,33,24,28,49,13,36,30,9,27,34,6,50,43,58,59,35,55,29,46,51,41,11,52,56,21,3,45,4,18,54,23,26,53,15,38,8,5,20,14,19,2,10,37,7,31,32,39,17,42,25,0,40,57,16,108746
12,47,1,44,22,48,33,24,28,49,13,36,30,9,27,34,6,50,43,58,59,35,55,29,46,51,41,11,52,56,21,3,45,4,18,54,23,26,53,15,38,8,5,20,14,19,2,10,37,7,31,32,39,17,42,25,0,40,57,16,108746
12,47,1,44,22,48,33,24,28,49,13,36,30,9,27,34,6,50,43,58,59,35,55,29,46,51,41,11,52,56,21,3,45,4,18,54,23,26,53,15,38,8,5,20,14,19,2,10,37,7,31,32,39,17,42,25,0,40,57,16,108746
12,47,1,44,22,48,33,24,28,49,13,36,30,9,27,34,6,50,43,58,59,35,55,29,46,51,41,11,52,56,21,3,45,4,18,54,23,26,53,15,38,8,5,20,14,19,2,10,37,7,31,32,39,17,42,25,0,40,57,16,108746
12,47,1,44,22,48,33,24,28,49,13,36,30,9,27,34,6,50,43,58,59,35,55,29,46,51,41,11,52,56,21,3,45,4,18,54,23,26,53,15,38,8,5,20,14,19,2,10,37,7,31,32,39,17,42,25,0,40,57,16,108746
12,47,1,44,22,48,33,24,28,49,13,36,30,9,27,34,6,50,43,58,59,35,55,29,46,51,41,11,52,56,21,3,45,4,18,54,23,26,53,15,38,8,5,20,14,19,2,10,37,7,31,32,39,17,42,25,0,40,57,16,108746
12,47,1,44,22,48,33,24,28,49,13,36,30,9,27,34,6,50,43,58,59,35,55,29,46,51,41,11,52,56,21,3,45,4,18,54,23,26,53,15,38,8,5,20,14,19,2,10,37,7,31,32,39,17,42,25,0,40,57,16,108746
12,47,1,44,22,24,33,20,28,49,13,36,30,9,27,34,6,50,43,58,59,35,55,29,46,51,41,11,52,56,21,3,45,4,18,54,23,26,53,15,38,8,5,48,14,19,2,10,37,7,31,32,39,17,42,25,0,40,57,16,108700
12,47,1,44,22,24,33,20,28,49,13,36,30,9,27,34,6,50,43,58,59,35,55,29,46,51,41,11,52,56,21,3,45,4,18,54,23,26,53,15,38,8,5,48,14,19,2,10,37,7,31,32,39,17,42,25,0,40,57,16,108700
12,47,1,44,22,24,33,20,28,49,13,36,30,9,27,34,6,50,43,58,59,35,55,29,46,51,41,11,52,56,21,3,45,4,18,54,23,26,53,15,38,8,5,48,14,19,2,10,37,7,31,32,39,17,42,25,0,40,57,16,108700
12,47,1,44,22,24,33,20,28,49,13,36,30,9,27,34,6,50,43,58,59,35,55,29,46,51,41,11,52,56,21,3,45,4,18,54,23,26,53,15,38,8,5,48,14,19,2,10,37,7,31,32,39,17,42,25,0,40,57,16,108700
107218,108700,10.7142
