1,49,21,78,59,18,22,58,65,72,79,47,7,10,17,19,32,29,81,14,70,46,44,76,41,84,35,57,36,61,9,53,2,27,33,54,42,52,24,71,64,48,56,73,89,83,55,34,88,13,86,74,30,26,12,5,8,77,85,40,66,37,43,15,25,4,82,67,20,11,51,0,23,28,38,45,68,69,3,87,39,60,75,80,50,63,62,31,16,6,1.59145e+07
8,9,35,89,52,17,68,7,77,46,72,10,18,12,82,81,48,73,88,23,11,25,58,47,1,64,66,33,61,3,80,28,39,19,40,70,36,0,83,15,63,86,67,26,53,41,84,74,14,62,6,59,65,42,27,13,29,30,22,79,54,57,49,50,4,76,31,20,56,38,2,85,55,21,71,78,45,43,5,87,69,16,34,32,24,75,51,60,37,44,1.59029e+07
1,49,21,78,59,18,22,58,65,72,79,47,87,10,17,19,32,29,81,14,70,46,44,76,41,84,35,57,36,61,9,53,7,27,33,54,42,52,24,71,64,48,56,73,89,83,55,34,88,13,86,74,30,26,12,5,8,77,85,40,66,37,43,15,25,4,82,67,20,11,51,0,23,28,38,45,68,69,3,2,39,60,75,80,50,63,62,31,16,6,1.58806e+07
3,14,39,74,67,72,80,55,69,22,7,23,9,58,40,32,88,31,25,83,78,35,33,81,47,29,63,79,68,12,8,59,41,46,85,82,24,86,87,34,89,43,75,66,57,27,62,11,4,56,16,20,50,48,10,84,64,6,18,52,51,44,76,0,54,30,38,61,36,37,45,49,2,15,60,21,5,28,42,19,26,77,13,65,71,1,73,70,53,17,1.58543e+07
3,14,39,74,67,72,80,55,69,22,7,23,9,58,40,32,88,31,25,83,78,35,33,81,47,29,63,79,68,12,8,59,41,46,85,82,24,86,87,34,89,43,75,66,57,27,62,11,4,26,16,20,50,48,10,84,64,6,18,52,51,44,76,0,54,30,38,61,36,37,45,49,2,15,60,21,5,28,42,19,73,77,13,65,71,1,56,70,53,17,1.58482e+07
1,49,21,78,59,18,22,58,65,72,79,70,87,10,17,19,32,29,81,14,28,46,44,76,48,84,35,57,36,61,9,53,7,27,33,54,42,52,24,71,64,80,56,73,89,83,55,34,88,13,86,74,30,26,12,5,8,77,85,40,66,37,43,15,25,4,82,67,20,11,51,0,23,47,38,45,68,69,3,2,39,60,75,41,50,63,62,31,16,6,1.58296e+07
1,49,21,78,59,18,22,58,65,72,79,70,87,10,17,19,32,29,81,14,28,46,44,76,48,84,35,57,36,61,9,53,7,27,33,54,42,52,24,71,64,80,56,73,89,83,55,34,88,13,86,74,30,26,12,5,8,77,85,40,66,37,43,15,25,4,82,67,20,11,51,0,23,47,38,45,68,69,3,2,39,60,75,41,50,63,62,31,16,6,1.58296e+07
3,14,39,82,67,72,74,55,69,22,7,23,9,58,40,32,88,31,25,83,78,35,33,81,47,29,63,79,68,12,8,59,41,46,85,11,24,86,87,34,89,43,75,66,57,27,62,60,4,26,16,20,50,48,10,84,64,6,18,52,51,44,76,0,54,30,38,61,36,37,45,49,2,15,80,21,5,28,42,19,73,77,13,65,71,1,56,70,53,17,1.58122e+07
3,14,39,82,67,72,74,55,69,22,7,23,9,58,40,32,88,31,25,83,78,35,33,81,47,29,5,79,68,12,8,59,63,46,85,11,24,86,87,34,89,43,75,66,57,27,62,60,4,26,16,20,50,48,10,84,64,6,18,52,51,44,76,0,54,30,38,61,36,37,45,49,2,15,80,21,41,28,42,19,73,77,13,65,71,1,56,70,53,17,1.58041e+07
3,14,39,82,67,72,74,55,69,22,7,23,9,58,40,32,88,31,25,83,78,35,33,81,47,29,5,79,68,12,8,59,63,46,85,11,24,86,87,34,89,43,75,66,57,27,62,60,4,26,16,20,50,48,10,84,64,6,18,52,51,44,76,0,54,30,38,61,36,37,45,49,2,15,80,21,41,28,42,19,73,77,13,65,71,1,56,70,53,17,1.58041e+07
89,55,24,1,19,3,72,41,17,79,4,8,50,27,13,18,36,32,70,28,67,47,9,43,80,48,31,86,75,10,69,6,78,7,21,51,71,2,52,68,44,23,12,35,73,26,30,39,58,59,84,11,49,77,56,29,64,38,57,74,34,81,61,54,15,5,83,40,0,53,85,22,87,45,42,88,65,14,16,37,63,82,62,46,66,20,33,25,76,60,1.58031e+07
1,49,21,78,59,18,22,58,65,72,79,70,87,10,17,19,32,29,81,14,28,7,44,76,48,84,35,57,53,61,9,13,12,27,33,54,42,52,24,71,64,80,56,73,89,83,55,34,88,8,86,74,30,26,46,5,2,77,85,40,66,37,43,15,25,4,82,67,20,11,51,0,23,47,38,45,68,69,3,36,39,60,75,41,50,63,62,31,16,6,1.57734e+07
1,49,21,78,59,18,22,58,65,72,79,70,87,10,17,19,32,29,81,14,28,7,44,76,48,84,35,57,53,61,9,13,12,27,33,54,42,52,24,71,64,80,56,73,89,83,55,34,88,8,86,74,30,26,46,5,2,77,85,40,66,37,43,15,25,4,82,67,20,11,51,0,23,47,38,45,68,69,3,36,39,60,75,41,50,63,62,31,16,6,1.57734e+07
1,49,21,78,59,18,22,58,65,72,79,70,87,10,17,19,32,29,81,14,28,7,44,76,48,84,35,57,53,61,9,13,12,27,33,54,42,52,24,71,64,80,56,73,89,83,55,34,88,8,86,74,30,26,46,5,2,77,85,40,66,37,43,15,25,4,82,67,20,11,51,0,23,47,38,45,68,69,3,36,39,60,75,41,50,63,62,31,16,6,1.57734e+07
1,49,21,78,59,18,22,58,65,72,79,70,87,10,17,19,32,29,81,14,28,67,44,76,48,84,35,57,53,61,9,13,12,27,33,54,42,52,24,71,64,80,56,73,89,83,55,34,88,8,86,74,30,26,46,5,2,77,85,40,66,37,43,15,25,4,82,38,20,11,51,0,23,47,7,45,68,69,3,36,39,60,75,41,50,63,62,31,16,6,1.57695e+07
1,49,21,78,59,18,22,58,65,72,79,70,87,10,17,19,32,29,81,14,28,67,44,76,48,84,35,57,53,61,9,13,12,27,33,54,42,63,24,71,64,80,56,73,89,83,55,34,88,8,86,74,30,26,46,5,2,77,85,40,66,37,43,15,25,4,82,38,20,11,51,0,23,52,7,45,68,69,3,36,39,60,75,41,50,47,62,31,16,6,1.57593e+07
1,49,21,78,59,18,22,58,65,72,79,70,87,10,17,19,32,29,81,14,28,67,44,76,48,84,35,57,53,61,9,13,12,27,33,54,42,63,24,71,64,80,56,73,89,83,55,34,88,8,86,74,30,26,46,5,2,77,85,40,66,37,43,15,25,4,82,38,20,11,51,0,23,52,7,45,68,69,3,36,39,60,75,41,50,47,62,31,16,6,1.57593e+07
1,49,21,78,59,18,22,58,65,72,79,70,87,10,17,19,32,29,81,14,28,67,44,76,48,84,35,57,53,61,9,13,12,27,33,54,42,63,24,71,64,80,56,73,89,83,55,34,88,8,86,74,30,26,46,5,2,77,85,40,66,37,43,15,25,4,82,38,20,11,51,0,23,52,7,45,68,69,3,36,39,60,75,41,50,47,62,31,16,6,1.57593e+07
1,49,21,78,59,18,22,58,65,72,79,70,87,10,17,19,32,29,81,14,28,67,44,76,48,84,35,57,53,61,9,13,12,27,33,54,42,63,24,71,64,80,56,73,89,83,55,34,88,8,86,74,30,26,46,5,2,77,85,40,66,37,43,15,25,4,82,38,20,11,51,0,23,52,7,45,68,69,3,36,39,60,75,41,50,47,62,31,16,6,1.57593e+07
24,59,22,61,15,84,66,4,79,8,76,20,19,88,43,53,29,50,70,10,47,86,36,41,27,68,2,6,81,60,7,31,5,0,62,25,26,58,42,64,75,80,57,40,44,49,89,48,45,71,72,77,16,37,30,69,67,38,17,13,28,56,52,9,33,39,12,78,1,85,73,83,55,82,74,21,32,63,18,11,87,34,54,14,23,51,3,46,35,65,1.57465e+07
24,59,22,61,15,84,66,4,79,8,76,20,19,88,43,53,29,50,70,10,47,86,36,41,27,68,2,6,81,60,7,31,5,0,62,25,26,58,42,64,75,80,57,40,44,49,89,48,45,71,72,77,16,37,30,69,67,38,17,13,28,56,52,9,33,39,12,78,1,85,73,83,55,82,74,21,32,63,18,11,87,34,54,14,23,51,3,46,35,65,1.57465e+07
47,27,1,49,7,89,86,60,10,58,31,8,53,23,69,21,85,17,80,28,14,24,79,62,46,63,54,39,81,76,77,57,75,35,9,67,68,45,43,65,26,41,64,32,38,48,73,71,61,3,22,55,25,13,88,19,59,37,87,12,72,83,15,66,52,5,30,11,36,44,56,51,84,70,40,50,34,4,18,42,16,29,6,82,74,2,78,33,0,20,1.57115e+07
24,59,22,61,15,84,66,4,79,8,30,20,19,88,43,53,29,50,70,10,47,86,36,41,27,68,2,6,81,60,7,31,5,0,62,25,26,58,42,64,75,80,57,40,44,49,89,48,45,71,72,77,16,52,17,69,67,38,56,13,28,76,37,9,33,39,12,78,1,85,73,83,55,82,74,21,32,63,18,11,87,34,54,14,23,51,3,46,35,65,1.57012e+07
24,59,22,61,15,84,66,4,79,8,30,20,19,88,43,53,29,50,70,10,47,86,36,41,27,58,2,6,81,60,7,31,5,0,62,25,26,68,42,64,75,80,57,40,44,49,89,48,45,71,18,77,16,52,17,69,67,38,56,13,28,76,37,9,33,39,12,78,1,85,73,83,55,82,74,21,32,63,72,11,87,34,54,14,23,51,3,46,35,65,1.56853e+07
24,59,22,61,15,84,66,4,79,8,30,20,19,88,43,53,29,50,70,10,47,86,36,41,27,58,2,6,81,60,7,31,5,0,62,25,26,68,42,64,75,80,57,40,44,49,89,48,45,71,18,77,16,52,17,69,67,38,56,13,28,76,37,9,33,39,12,78,1,85,73,83,55,82,74,21,32,63,72,11,87,34,54,14,23,51,3,46,35,65,1.56853e+07
24,59,22,61,15,84,66,4,79,8,30,20,19,88,43,53,29,50,70,10,47,35,36,41,27,58,2,6,81,60,7,31,5,0,62,25,86,68,42,64,75,80,57,40,44,49,89,48,45,71,18,77,16,52,17,69,67,38,56,13,28,76,37,9,33,39,12,78,1,85,73,83,55,82,74,21,32,63,72,11,87,34,54,14,23,51,3,46,26,65,1.56845e+07
24,59,22,61,15,84,66,4,79,8,30,20,19,88,43,53,29,50,70,10,47,35,36,41,27,58,2,6,81,60,7,31,5,0,62,25,86,68,42,64,75,80,57,40,44,49,89,48,45,71,18,77,16,52,17,69,67,38,56,13,28,76,37,9,33,39,12,78,1,85,73,83,55,82,74,21,32,63,72,11,87,34,54,14,23,51,3,46,26,65,1.56845e+07
24,59,22,61,15,84,66,4,79,8,30,20,19,88,43,53,29,50,70,10,47,35,36,41,27,58,2,6,81,60,7,31,5,0,62,25,86,68,42,64,75,80,57,40,44,49,89,48,45,71,18,77,16,52,17,69,67,38,56,13,28,76,37,9,33,39,12,78,1,85,73,83,55,82,74,21,32,63,72,11,87,34,54,14,23,51,3,46,26,65,1.56845e+07
24,59,22,61,15,84,66,4,79,8,30,20,19,88,43,53,29,50,70,10,47,35,36,41,27,58,2,6,81,60,7,31,5,0,62,25,86,68,42,64,75,80,57,40,44,49,89,48,45,71,18,77,16,52,17,69,67,38,56,13,28,76,37,9,33,39,12,78,1,85,73,83,55,82,74,21,32,63,72,11,87,34,54,14,23,51,3,46,26,65,1.56845e+07
87,21,66,61,24,71,33,68,81,42,58,46,5,76,89,34,72,86,73,40,62,44,1,47,10,22,85,54,36,60,19,48,35,79,4,65,84,67,37,32,59,6,20,74,50,0,51,31,56,26,75,12,80,45,88,57,55,9,25,29,49,43,14,16,13,69,27,17,23,28,41,15,77,83,11,78,3,38,64,52,53,63,2,39,82,30,70,18,7,8,1.56842e+07
24,59,22,61,15,10,66,4,79,8,30,20,19,88,43,53,29,50,70,23,47,35,36,41,27,58,2,6,81,60,7,31,5,0,62,25,86,68,42,64,75,80,57,40,44,49,89,48,45,71,18,77,16,52,17,69,67,38,56,13,28,76,37,9,33,39,12,78,1,85,73,83,55,82,74,21,32,63,72,11,87,34,54,14,84,51,3,46,26,65,1.56822e+07
24,59,22,61,15,10,66,4,79,8,30,20,19,88,43,53,29,50,70,23,47,35,36,41,27,58,2,6,81,60,7,31,5,0,62,25,86,68,42,64,75,80,57,40,44,49,89,48,45,71,18,77,16,52,17,69,67,38,56,13,28,76,37,9,33,39,12,78,1,85,73,83,55,82,74,21,32,63,72,11,87,34,54,14,84,51,3,46,26,65,1.56822e+07
24,59,22,61,15,10,66,4,79,8,30,20,19,88,43,53,29,50,70,23,47,35,36,41,27,58,2,6,81,60,7,31,5,0,62,25,86,68,42,64,75,80,57,40,44,49,89,48,45,71,18,77,16,52,17,69,67,38,56,13,28,76,37,9,33,39,12,78,1,85,73,83,55,82,74,21,32,63,72,11,87,34,54,14,84,51,3,46,26,65,1.56822e+07
24,59,22,61,15,10,66,4,79,8,30,20,19,88,43,53,29,50,70,23,47,35,36,41,27,58,2,6,81,60,7,31,5,0,62,25,86,68,42,64,75,80,57,40,44,49,89,48,45,71,18,77,16,52,17,69,67,38,56,13,28,76,37,9,33,39,12,78,1,85,73,83,55,82,74,21,32,63,72,11,87,34,54,14,84,51,3,46,26,65,1.56822e+07
87,21,66,61,24,10,33,68,81,42,58,46,5,76,89,34,72,86,73,40,62,44,1,47,41,22,85,54,36,60,19,48,35,79,4,65,84,67,37,32,59,6,20,74,50,0,51,31,56,26,75,12,80,45,88,57,55,9,25,29,49,43,14,16,13,69,27,17,23,28,71,15,77,83,11,78,3,38,64,52,53,63,2,39,82,30,70,18,7,8,1.56723e+07
87,21,66,61,24,10,33,68,81,42,58,46,5,76,89,34,72,86,73,40,62,44,1,47,41,22,85,54,36,60,19,48,35,79,4,65,84,67,37,32,59,6,20,74,50,0,51,31,56,26,75,12,80,45,88,57,55,9,25,29,49,43,14,16,13,69,27,17,23,28,71,15,77,83,11,78,3,38,64,52,53,63,2,39,82,30,70,18,7,8,1.56723e+07
69,42,28,88,89,73,22,46,63,67,30,60,27,34,55,18,80,5,38,82,51,29,24,86,48,33,45,85,6,35,58,4,75,72,70,84,66,81,50,62,25,21,64,13,59,15,2,37,47,26,20,17,57,19,76,68,36,12,40,44,1,74,0,61,49,31,71,52,39,32,78,9,3,54,87,77,43,16,7,8,11,14,79,65,53,23,56,41,10,83,1.56513e+07
69,42,28,88,89,73,22,46,63,67,30,60,27,34,55,18,80,5,38,19,51,29,24,86,48,33,45,85,6,35,58,4,75,72,70,84,66,81,50,62,25,21,64,13,26,15,2,37,47,59,20,17,57,82,76,68,36,12,40,44,1,74,0,61,49,31,71,52,39,32,78,9,3,54,87,77,43,16,7,8,11,14,79,65,53,23,56,41,10,83,1.56339e+07
69,42,28,88,89,73,22,46,63,67,30,60,27,34,55,18,80,5,38,19,51,29,24,86,48,33,45,85,6,35,58,4,75,72,70,84,66,81,50,62,25,21,64,13,26,15,2,37,47,59,20,17,57,82,76,68,36,12,40,44,1,74,0,61,49,31,71,52,39,32,78,9,3,54,87,77,43,16,7,8,11,14,79,65,53,23,56,41,10,83,1.56339e+07
69,42,28,88,89,73,22,46,63,67,30,60,27,34,55,18,80,5,38,19,51,29,24,86,48,33,45,85,6,35,58,4,75,72,70,84,66,81,50,62,25,21,64,13,26,15,2,49,47,59,20,17,57,82,76,68,36,12,40,44,1,74,0,61,79,31,71,52,39,32,78,9,3,54,87,77,43,16,7,8,11,14,37,65,53,23,56,41,10,83,1.56291e+07
69,42,28,88,89,73,22,46,63,67,30,18,27,34,55,13,80,5,38,19,51,29,24,86,48,33,45,85,6,35,58,4,75,72,70,84,66,81,50,62,25,21,64,60,26,15,2,49,47,59,20,17,57,82,76,68,36,12,40,44,1,74,0,61,79,31,71,52,39,32,78,9,3,54,87,77,43,16,7,8,11,14,37,65,53,23,56,41,10,83,1.56186e+07
69,42,28,88,89,73,22,46,63,67,30,18,27,34,55,13,80,5,38,19,51,29,24,86,48,33,45,85,6,35,58,4,75,72,70,84,66,81,50,62,25,21,64,60,26,15,2,49,47,59,20,17,57,82,76,68,36,12,40,44,1,74,0,61,79,31,71,52,39,32,78,9,3,54,87,77,43,16,7,8,11,14,37,65,53,23,56,41,10,83,1.56186e+07
69,42,28,88,89,73,22,46,63,67,30,18,27,34,55,13,80,5,38,19,51,29,24,86,48,33,45,85,6,35,58,4,75,72,70,84,66,81,50,62,25,21,64,60,26,15,2,49,47,59,20,17,57,82,76,68,36,12,40,44,1,74,0,61,79,31,71,52,39,32,78,9,3,54,87,77,43,16,7,8,11,14,37,65,53,23,56,41,10,83,1.56186e+07
69,42,28,88,89,73,22,46,63,67,30,18,27,34,55,13,80,5,38,19,51,29,24,86,48,33,45,85,6,35,58,4,75,72,70,84,66,81,50,62,25,21,64,60,26,15,2,49,47,59,20,17,57,82,76,68,36,12,40,44,1,74,0,61,79,31,71,52,39,32,78,9,3,54,87,77,43,16,7,8,11,14,37,65,53,23,56,41,10,83,1.56186e+07
69,42,28,88,89,73,22,46,63,67,30,18,27,34,55,13,80,5,38,19,51,29,24,86,48,33,45,85,6,35,58,4,75,72,70,84,66,81,50,62,25,21,64,60,26,15,2,49,47,59,20,17,57,82,76,68,36,12,40,44,1,74,0,61,79,31,71,52,39,32,78,9,3,54,87,77,43,16,7,8,11,14,37,65,53,23,56,41,10,83,1.56186e+07
24,59,22,44,15,10,66,4,79,8,30,82,19,88,43,53,29,50,70,23,47,35,36,61,27,58,2,6,81,60,7,31,5,0,62,25,86,63,42,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,17,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,84,51,3,46,26,65,1.56135e+07
24,59,22,44,15,10,66,4,79,8,30,82,19,88,43,53,29,50,70,23,47,35,36,61,27,84,2,6,81,60,7,31,5,0,62,25,86,63,58,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,17,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,51,3,46,26,65,1.56035e+07
24,59,22,44,15,10,66,4,79,8,30,82,19,88,43,53,29,50,70,23,47,35,36,61,27,84,2,6,81,60,7,31,5,0,62,25,86,63,58,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,17,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,51,3,46,26,65,1.56035e+07
24,59,22,44,15,10,66,4,79,8,30,82,19,88,43,53,29,50,70,23,47,35,36,61,27,84,2,6,81,60,7,31,5,0,62,25,86,63,58,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,17,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,51,3,46,26,65,1.56035e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,43,53,29,50,70,23,47,35,36,61,27,84,2,6,81,60,7,31,5,0,62,25,86,63,58,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.56024e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,43,53,29,50,70,23,47,35,36,61,27,84,2,6,81,60,7,31,5,0,62,25,86,63,58,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.56024e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,43,53,29,50,70,23,47,35,36,61,27,84,2,6,81,60,7,31,5,0,62,25,86,63,58,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.56024e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,43,53,29,50,70,23,47,35,36,61,27,84,2,6,81,60,7,31,5,0,62,25,86,63,58,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.56024e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,58,53,29,50,43,23,47,35,36,61,27,84,2,6,81,7,70,31,5,0,62,25,86,63,60,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.557e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,58,53,29,50,43,23,47,35,36,61,27,84,2,6,81,7,70,31,5,0,62,25,86,63,60,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.557e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,58,53,29,50,43,23,47,35,36,61,27,84,2,6,81,7,70,31,5,0,62,25,86,63,60,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.557e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,58,53,29,50,43,23,47,35,36,61,27,84,2,6,81,7,70,31,5,0,62,25,86,63,60,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.557e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,58,53,29,50,43,23,47,35,36,61,27,84,2,6,81,7,70,31,5,0,62,25,86,63,60,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.557e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,58,53,29,50,43,23,47,35,36,61,27,84,2,6,81,7,70,31,5,0,62,25,86,63,60,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.557e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,58,53,29,50,43,23,47,35,36,61,27,84,2,6,81,7,70,31,5,0,62,25,86,63,60,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.557e+07
